id,type,date,value,category,description,payment_method,status,equipment_id,contract_id,created_at,reference,is_fixed,sector,fixed_duration_months,installment_number,installment_total,cost_center_id,debit_amount,debit_description,has_debit
001668ae-fccb-4cdc-befe-ed1e5ef62977,DESPESA,2026-04-01,5315.00,terceirizados,Salário Operador Motoniveladora 2 Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:33.005506+00,,false,terceirizados,,7,,cabralia,0.00,,false
0056d5b5-6e09-43db-9d0f-887254baa227,DESPESA,2026-09-01,21000.00,terceirizados,Locação Caçamba 01 Felipe,,CONFIRMADO,,,2025-12-03 16:18:12.448915+00,,false,felipe_viatransportes,,12,,cabralia,0.00,,false
00cbd345-83a6-4766-883b-c95540a2539e,DESPESA,2026-01-01,3581.66,funcionario,Salário Operador Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:20.591552+00,,false,now,,4,,cabralia,0.00,,false
01e7ec11-9b02-423b-bb9e-18aeb59ed25f,DESPESA,2026-02-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 16:18:28.044862+00,,false,gestao,,5,,cabralia,0.00,,false
0231ba10-12af-4e97-a9ae-e52c15917e6d,DESPESA,2025-12-01,131924.60,impostos,Imposto Now,,CONFIRMADO,,,2025-12-03 16:46:31.916367+00,,false,imposto,,3,,cabralia,0.00,,false
0245962b-09e1-4811-b7db-b11811163628,DESPESA,2026-04-01,131924.60,impostos,Imposto Now,,CONFIRMADO,,,2025-12-03 16:46:32.580749+00,,false,imposto,,7,,cabralia,0.00,,false
02e28130-6d92-4b40-9ef7-a3e2fa68f03d,DESPESA,2025-12-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 16:18:27.893656+00,,false,gestao,,3,,cabralia,0.00,,false
0326dee8-de8a-49c4-a7f5-023e890f2d81,DESPESA,2026-09-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:22.116719+00,,false,now,,12,,cabralia,0.00,,false
03a0dc66-073b-41cf-b049-4de44d8f1654,DESPESA,2026-06-01,-34272.00,terceirizados,Abatimento Imposto,,CONFIRMADO,,,2025-12-03 16:18:15.886383+00,,false,felipe_viatransportes,,9,,cabralia,0.00,,false
040c9ac4-eb49-4acb-a459-191a87e2e0da,DESPESA,2026-03-01,5500.00,gestor,Salário Gestor,,CONFIRMADO,,,2025-12-03 23:12:58.205058+00,,false,now,,6,,cabralia,0.00,,false
0415125f-81c0-4bcc-9b05-21804f76b1eb,DESPESA,2025-11-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 16:18:29.725089+00,,false,gestao,,2,,cabralia,0.00,,false
055f5b1a-9201-488c-a9b7-fecf4a8a2fce,DESPESA,2025-10-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 01:18:51.641003+00,,true,now,12,,,cabralia,0.00,,false
0564fde9-dd00-49a1-8108-45a1a7b065a6,DESPESA,2026-02-01,12000.00,terceirizados,Locação Caçamba 03,,CONFIRMADO,,,2025-12-03 16:18:26.136934+00,,false,particular,,5,,cabralia,0.00,,false
061e1744-ca3b-448f-819f-a6668f37df26,DESPESA,2026-09-01,21000.00,terceirizados,Locação Caçamba 03 Felipe,,CONFIRMADO,,,2025-12-03 16:18:14.280111+00,,false,felipe_viatransportes,,12,,cabralia,0.00,,false
06419f46-65ab-4674-ab01-a091f0678291,DESPESA,2025-10-01,21000.00,terceirizados,Locação Caçamba 02 Felipe,,CONFIRMADO,,,2025-12-02 17:21:14.568387+00,,true,felipe_viatransportes,12,,,cabralia,0.00,,false
06bb6c58-d237-4ddc-bf47-b69b14e03fd5,DESPESA,2025-11-01,21000.00,terceirizados,Locação Caçamba 03 Felipe,,CONFIRMADO,,,2025-12-03 16:18:13.525596+00,,false,felipe_viatransportes,,2,,cabralia,0.00,,false
07037377-d521-4e7a-b17b-aee20a51ec50,DESPESA,2026-04-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:04.073982+00,,false,now,,7,,cabralia,0.00,,false
087342cd-b295-427b-af17-6c66e38b0b4c,DESPESA,2026-02-01,45986.44,terceirizados,Locação Motoniveladora Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:16.486152+00,"__DEBIT__:{""amount"":5315,""description"":""Operador""}",false,ronaldo,,5,,cabralia,0.00,,false
09064d55-3efe-4a63-84dd-cf47da27a4a6,DESPESA,2025-11-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:28.787122+00,,false,gestao,,2,,cabralia,0.00,,false
095330bd-3049-44ea-a241-017fb27facea,DESPESA,2026-08-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:22.037514+00,,false,now,,11,,cabralia,0.00,,false
0a5ff1f6-8aea-451b-b679-adf954d31b89,DESPESA,2025-10-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 01:21:39.599197+00,,true,now,12,,,cabralia,0.00,,false
0aa67f8b-e6b6-400b-8977-95293cb8f2e3,DESPESA,2026-09-01,22000.00,equipamentos,Locação Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-04 09:18:29.783521+00,,false,now,,12,,cabralia,0.00,,false
0b65832a-33ed-4307-928f-aaaa05d4cba3,DESPESA,2025-11-01,3256.00,funcionario,Salário Operador Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:23.173522+00,,false,now,,2,,cabralia,0.00,,false
0b8ebd20-bdaa-4fb3-96cc-5acda8f9ff76,DESPESA,2025-12-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:19.6014+00,,false,now,,3,,cabralia,0.00,,false
0c2de214-024c-47b8-be28-233d6ab0d4f2,DESPESA,2026-02-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:19.754246+00,,false,now,,5,,cabralia,0.00,,false
0c321767-4652-42ff-98ac-9487daaeec16,DESPESA,2026-08-01,22000.00,equipamentos,Locação Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-04 09:18:29.636373+00,,false,now,,11,,cabralia,0.00,,false
0c47b871-cee8-4d3b-ac91-d1f01e414a70,DESPESA,2025-12-01,10692.12,terceirizados,Locação Estacionárias Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:18.16349+00,,false,ronaldo,,3,,cabralia,0.00,,false
0c815431-c178-4020-8a06-c0ef4bc0348f,DESPESA,2026-04-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:07.939194+00,,false,now,,7,,cabralia,0.00,,false
0c8b3361-e936-40ad-92c0-992f1b009790,DESPESA,2026-07-01,5500.00,gestor,Salário Gestor,,CONFIRMADO,,,2025-12-03 23:12:58.952853+00,,false,now,,10,,cabralia,0.00,,false
0d71098c-d7c5-4826-b343-e15352cbfb54,DESPESA,2026-01-01,131924.60,impostos,Imposto Now,,CONFIRMADO,,,2025-12-03 16:46:32.144574+00,,false,imposto,,4,,cabralia,0.00,,false
0dab84f3-6429-4907-a80b-fef3cbd6b9b5,DESPESA,2026-02-01,22000.00,equipamentos,Locação Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-04 09:18:28.56935+00,,false,now,,5,,cabralia,0.00,,false
0f5486f3-0993-40e7-8d7f-e0491a86958d,DESPESA,2025-11-01,21000.00,terceirizados,Locação Caçamba 02 Felipe,,CONFIRMADO,,,2025-12-03 16:18:12.60238+00,,false,felipe_viatransportes,,2,,cabralia,0.00,,false
112c26ae-9b42-4d73-8008-4781b836d297,DESPESA,2026-07-01,3581.66,terceirizados,Salário Operador Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:32.293894+00,,false,terceirizados,,10,,cabralia,0.00,,false
112dfef9-5c90-43d7-bb6f-4f9f188bc30f,DESPESA,2026-03-01,2000.00,funcionario,Salário Encarregado,,CONFIRMADO,,,2025-12-03 16:18:33.859597+00,,false,now,,6,,cabralia,0.00,,false
11679e3e-8aa4-4c59-a7ae-f10e94684e12,DESPESA,2026-01-01,10000.00,terceirizados,Locação Pá Carregadeira,,CONFIRMADO,,,2025-12-03 18:11:30.711084+00,,false,gestao,,4,,cabralia,0.00,,false
126bfcef-b48f-4201-8e59-7fa4ef22e073,DESPESA,2026-03-01,22000.00,equipamentos,Locação Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:06.940029+00,,false,now,,6,,cabralia,0.00,,false
12d00412-b07d-4994-ad83-5d52b01d10ec,DESPESA,2026-02-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:03.911113+00,,false,now,,5,,cabralia,0.00,,false
13070ddd-a553-43e0-9d27-61664fb4246c,DESPESA,2026-05-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 16:18:28.297801+00,,false,gestao,,8,,cabralia,0.00,,false
1307326e-e177-4b93-9259-c59690d482b4,DESPESA,2025-11-01,30000.00,equipamentos,Locação Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:04.631531+00,,false,now,,2,,cabralia,0.00,,false
133593de-41f0-485d-8edb-691f4738bae0,DESPESA,2025-11-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:07.562624+00,,false,now,,2,,cabralia,0.00,,false
13db04d6-d22e-48a7-bbec-eff39b25afcc,DESPESA,2026-03-01,14000.00,terceirizados,Locação Poliguindaste Felipe,,CONFIRMADO,,,2025-12-03 16:18:14.736232+00,,false,felipe_viatransportes,,6,,cabralia,0.00,,false
13db3d65-505d-4d8b-8049-e3a7398d6f13,DESPESA,2026-08-01,3581.66,funcionario,Salário Operador Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:21.121975+00,,false,now,,11,,cabralia,0.00,,false
1467c9ce-d8dc-4e89-8b0f-e51c026a1cf4,DESPESA,2026-07-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:22.86798+00,,false,now,,10,,cabralia,0.00,,false
15d33452-efed-42e1-af9a-ee3ae9956e81,DESPESA,2026-05-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:29.25029+00,,false,gestao,,8,,cabralia,0.00,,false
15df4796-cac1-4149-b541-00617c1f9fe5,DESPESA,2025-10-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-02 16:52:19.88658+00,,true,now,12,,,cabralia,0.00,,false
164b9918-358f-462d-9888-6ec6c3f10fda,DESPESA,2026-06-01,10000.00,terceirizados,Locação Pá Carregadeira,,CONFIRMADO,,,2025-12-03 18:11:31.206249+00,,false,gestao,,9,,cabralia,0.00,,false
16929e57-1e70-4012-98a8-552c97a0519b,DESPESA,2026-03-01,3581.66,funcionario,Salário Operador Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:20.74389+00,,false,now,,6,,cabralia,0.00,,false
16f94042-599f-4edf-ac6a-c5f05c30f368,DESPESA,2026-08-01,3500.00,terceirizados,Salário Operador Poliguindaste,,CONFIRMADO,,,2025-12-03 18:23:04.644137+00,,false,terceirizados,,11,,cabralia,0.00,,false
173063b9-8d08-4d21-aee7-605d41a0828f,DESPESA,2026-06-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:35.963755+00,,false,imposto,,9,,cabralia,0.00,,false
17da0d27-cd6b-4f5d-b23c-b5457874d61a,DESPESA,2026-03-01,30000.00,equipamentos,Locação Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:04.960668+00,,false,now,,6,,cabralia,0.00,,false
17fe325c-4fc8-4ba6-a46d-73d9a37f5128,DESPESA,2026-03-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:19.828746+00,,false,now,,6,,cabralia,0.00,,false
183d5cd8-c8c7-46d6-b0de-4868258470c8,DESPESA,2026-09-01,5315.00,funcionario,Salário Operador Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:20.289136+00,,false,now,,12,,cabralia,0.00,,false
1850dd13-d4bc-4420-87e0-97d19a061974,DESPESA,2026-02-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 16:18:24.289173+00,,false,particular,,5,,cabralia,0.00,,false
18765b49-20a6-42f6-b201-ee3e7b071452,DESPESA,2026-01-01,2000.00,funcionario,Salário Encarregado,,CONFIRMADO,,,2025-12-03 16:18:33.715287+00,,false,now,,4,,cabralia,0.00,,false
189bc413-5691-47c5-9431-df7ac4cfd392,DESPESA,2026-09-01,12000.00,terceirizados,Locação Caçamba 03,,CONFIRMADO,,,2025-12-03 16:18:26.660935+00,,false,particular,,12,,cabralia,0.00,,false
18cbc91b-bf6f-4ad7-9acb-9313b2379807,DESPESA,2025-10-01,30000.00,equipamentos,Locação Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-02 16:49:56.393306+00,,true,now,12,,,cabralia,0.00,,false
1907ada3-d6b0-4dcd-bad9-3b8d11025675,DESPESA,2025-12-01,12000.00,terceirizados,Locação Caçamba 04,,CONFIRMADO,,,2025-12-03 16:18:26.905891+00,,false,particular,,3,,cabralia,0.00,,false
192c5280-fa2f-4016-beaf-daf335cbd151,DESPESA,2025-10-01,-72744.44,terceirizados,Patrol + Revisões,,CONFIRMADO,,,2025-12-03 16:58:37.223381+00,,true,ronaldo,6,1,,cabralia,0.00,,false
19408aba-8cd5-4859-8521-414d2f3d0fa4,DESPESA,2026-01-01,18000.00,equipamentos,Locação Retroescavadeira,,CONFIRMADO,04561899-3a03-45c9-aecd-c0c2d5dee96c,,2025-12-03 16:18:03.83179+00,,false,now,,4,,cabralia,0.00,,false
199ab02c-7ba0-4794-8274-6216eb911c0b,DESPESA,2025-10-01,15000.00,terceirizados,Locação Baú,,CONFIRMADO,,,2025-12-03 01:28:21.043196+00,,true,gestao,12,,,cabralia,0.00,,false
1a4adbcd-f814-44d7-a84e-ece8547749de,DESPESA,2026-02-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:21.585046+00,,false,now,,5,,cabralia,0.00,,false
1ac2d359-037a-4422-af2f-bbe083f48a8f,DESPESA,2026-09-01,5315.00,terceirizados,Salário Operador Motoniveladora 2 Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:33.381766+00,,false,terceirizados,,12,,cabralia,0.00,,false
1cf21072-f722-4dbf-a82a-d34ca3344ffe,DESPESA,2026-03-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:29.100196+00,,false,gestao,,6,,cabralia,0.00,,false
1e5055d3-cade-449c-9c32-0e18f3dfce60,DESPESA,2026-02-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:07.785469+00,,false,now,,5,,cabralia,0.00,,false
1e5e4cfc-788c-4831-9c7c-09853ac5579b,DESPESA,2026-07-01,14000.00,terceirizados,Locação Poliguindaste Felipe,,CONFIRMADO,,,2025-12-03 16:18:15.032205+00,,false,felipe_viatransportes,,10,,cabralia,0.00,,false
1ec37a44-845c-4337-8b65-5547f2a5668e,DESPESA,2026-04-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:22.645407+00,,false,now,,7,,cabralia,0.00,,false
1ec41252-b424-462a-aa01-a9b285559bde,DESPESA,2025-12-01,72744.44,terceirizados,Patrol + Revisões Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 17:21:06.01005+00,,false,parcela_patrol_ronaldo,,3,,cabralia,0.00,,false
1f0608e3-b934-4699-bc6f-5091a808864d,DESPESA,2026-08-01,30000.00,equipamentos,Locação Motoniveladora,,CONFIRMADO,514b7ed1-6ebb-42bf-912b-fd2bfa8abdad,,2025-12-03 16:18:05.386018+00,,false,now,,11,,cabralia,0.00,,false
1f96fbe4-0b5d-4dc8-b540-803ef7299e4f,DESPESA,2026-06-01,21000.00,terceirizados,Locação Caçamba 03 Felipe,,CONFIRMADO,,,2025-12-03 16:18:14.061249+00,,false,felipe_viatransportes,,9,,cabralia,0.00,,false
1fb5df13-df60-40d0-ad98-c6208832ab6a,DESPESA,2025-12-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 16:18:24.137017+00,,false,particular,,3,,cabralia,0.00,,false
206692de-2ad2-4cd5-9f2a-a95bca036ccf,DESPESA,2026-03-01,3500.00,terceirizados,Salário Operador Poliguindaste,,CONFIRMADO,,,2025-12-03 18:23:03.881742+00,,false,terceirizados,,6,,cabralia,0.00,,false
20bd6002-e28d-439b-ac03-fda759261d9b,DESPESA,2026-07-01,5315.00,terceirizados,Salário Operador Motoniveladora 2 Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:33.236684+00,,false,terceirizados,,10,,cabralia,0.00,,false
22218c0b-fbd7-4747-82e3-78a1c4f5646a,DESPESA,2025-12-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:07.642758+00,,false,now,,3,,cabralia,0.00,,false
234f8a17-bf8f-4b08-8684-96e0a6df2012,DESPESA,2026-06-01,12000.00,terceirizados,Locação Caçamba 04,,CONFIRMADO,,,2025-12-03 16:18:27.387421+00,,false,particular,,9,,cabralia,0.00,,false
23881dae-7086-4881-bed6-7dbe0a29a766,DESPESA,2026-01-01,3581.66,funcionario,Salário Operador Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:21.504769+00,,false,now,,4,,cabralia,0.00,,false
238a6383-df3e-4f0e-86ff-e3fe0c7d1690,DESPESA,2026-03-01,45986.44,terceirizados,Locação Motoniveladora Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:16.567205+00,"__DEBIT__:{""amount"":5315,""description"":""Operador""}",false,ronaldo,,6,,cabralia,0.00,,false
25de3c85-63fd-4a88-bbb5-f03707dce894,DESPESA,2025-10-01,-34272.00,terceirizados,Abatimento Imposto,,CONFIRMADO,,,2025-12-02 17:23:40.548984+00,,true,felipe_viatransportes,12,,,cabralia,0.00,,false
2734fee2-f251-4146-93c5-5d027474066c,DESPESA,2025-12-01,21000.00,terceirizados,Locação Caçamba 01 Felipe,,CONFIRMADO,,,2025-12-03 16:18:11.693693+00,,false,felipe_viatransportes,,3,,cabralia,0.00,,false
28762b66-4d06-4123-9fd4-4e3d7489c442,DESPESA,2026-01-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 16:18:24.21254+00,,false,particular,,4,,cabralia,0.00,,false
28799104-96fe-4818-b8c3-5a5b43ed2950,DESPESA,2025-10-01,2000.00,funcionario,Salário Encarregado,,CONFIRMADO,,,2025-12-03 01:34:49.15503+00,,true,now,12,1,,cabralia,0.00,,false
2881a1a2-5578-4ac3-9395-b761a02e2545,DESPESA,2025-10-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 01:54:08.592988+00,,true,imposto,12,1,,cabralia,0.00,,false
290e4119-900c-4e63-b7a5-0170e0d645e5,DESPESA,2026-02-01,21000.00,terceirizados,Locação Caçamba 01 Felipe,,CONFIRMADO,,,2025-12-03 16:18:11.860193+00,,false,felipe_viatransportes,,5,,cabralia,0.00,,false
295c0e23-ad79-4a0d-8a10-d3f8ef55068f,DESPESA,2026-01-01,21000.00,terceirizados,Locação Limpa Fossa Felipe,,CONFIRMADO,,,2025-12-03 16:18:09.699762+00,,false,felipe_viatransportes,,4,,cabralia,0.00,,false
297fc8d3-e253-453b-a0cd-80e316a9cf7a,DESPESA,2026-04-01,21000.00,terceirizados,Locação Retroescavadeira Felipe,,CONFIRMADO,,,2025-12-03 16:18:08.961915+00,,false,felipe_viatransportes,,7,,cabralia,0.00,,false
29a682f9-cb30-4fb3-a041-8b28614435d5,DESPESA,2026-08-01,3256.00,funcionario,Salário Operador Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:23.83446+00,,false,now,,11,,cabralia,0.00,,false
29e456c5-5d60-4a9b-a2ad-eb802cec5626,DESPESA,2025-11-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:24.975053+00,,false,particular,,2,,cabralia,0.00,,false
2a4624fd-b943-4ff5-a104-d3458d8ccd12,DESPESA,2026-08-01,-24287.61,terceirizados,Imposto Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:37.036591+00,"__DEBIT__:{""amount"":24287.61,""description"":""Imposto Ronaldo/Sid""}",false,ronaldo,,11,,cabralia,0.00,,false
2aa5a6a9-150e-4cf3-8332-cc3ae02881cb,DESPESA,2026-03-01,21000.00,terceirizados,Locação Caçamba 02 Felipe,,CONFIRMADO,,,2025-12-03 16:18:12.89989+00,,false,felipe_viatransportes,,6,,cabralia,0.00,,false
2ab0a660-39e9-49d4-a228-239c2a56117f,DESPESA,2025-11-01,21000.00,terceirizados,Locação Retroescavadeira Felipe,,CONFIRMADO,,,2025-12-03 16:18:08.558116+00,,false,felipe_viatransportes,,2,,cabralia,0.00,,false
2aecf738-a488-4f1b-b8c8-11374dcdbf05,DESPESA,2025-11-01,-34272.00,terceirizados,Abatimento Imposto,,CONFIRMADO,,,2025-12-03 16:18:15.330545+00,,false,felipe_viatransportes,,2,,cabralia,0.00,,false
2bcb1050-e18a-428d-ab1a-14cb805f19bb,DESPESA,2026-05-01,10000.00,equipamentos,Locação Bobcat,,CONFIRMADO,4bc7e9b9-0f0a-48c2-b7e3-bcc3ce8d342d,,2025-12-03 16:18:08.016746+00,,false,now,,8,,cabralia,0.00,,false
2bf30e09-6ec8-4e64-aca4-96904e7fe7d1,DESPESA,2026-03-01,-24287.61,terceirizados,Imposto Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:36.65487+00,"__DEBIT__:{""amount"":24287.61,""description"":""Imposto Ronaldo/Sid""}",false,ronaldo,,6,,cabralia,0.00,,false
2c13d42d-8606-452b-9b15-482e0a0e6afc,DESPESA,2025-12-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:22.338894+00,,false,now,,3,,cabralia,0.00,,false
2d4d737b-0665-4c91-a690-402201743e42,DESPESA,2025-12-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:28.868352+00,,false,gestao,,3,,cabralia,0.00,,false
2d597040-a0dc-4518-9684-1cea3b162633,DESPESA,2026-04-01,10000.00,terceirizados,Locação Trucado 01,,CONFIRMADO,,,2025-12-03 16:18:29.173515+00,,false,gestao,,7,,cabralia,0.00,,false
2e0b6eab-b4b8-4525-b9e6-81bb425192e3,DESPESA,2026-09-01,12000.00,terceirizados,Locação Caçamba 02,,CONFIRMADO,,,2025-12-03 16:18:25.75541+00,,false,particular,,12,,cabralia,0.00,,false
2e221859-694a-41dc-8042-6df9fc38d71d,DESPESA,2026-05-02,3581.66,funcionario,Salário Operador Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-03 16:18:22.718775+00,,false,now,,8,,cabralia,0.00,,false
2e3c6abc-cfce-474a-9f47-f65ebe88d1f8,DESPESA,2026-04-01,21000.00,terceirizados,Locação Caçamba 03 Felipe,,CONFIRMADO,,,2025-12-03 16:18:13.914869+00,,false,felipe_viatransportes,,7,,cabralia,0.00,,false
2efab996-0e81-467e-8076-386892b95228,DESPESA,2026-08-01,22000.00,equipamentos,Locação Rolo Compactador,,CONFIRMADO,dd39670a-04b3-4853-babc-1867e29fd5cd,,2025-12-03 16:18:07.330765+00,,false,now,,11,,cabralia,0.00,,false
2fe1e8b4-d41a-4c9c-a31d-dfbb5ce072be,DESPESA,2026-03-01,12000.00,terceirizados,Locação Caçamba 01,,CONFIRMADO,,,2025-12-03 16:18:24.365393+00,,false,particular,,6,,cabralia,0.00,,false
304b88ee-8082-416b-bfb4-d9d9f5082da2,DESPESA,2025-11-01,-24287.61,terceirizados,Imposto Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:36.349664+00,"__DEBIT__:{""amount"":24287.61,""description"":""Imposto Ronaldo/Sid""}",false,ronaldo,,2,,cabralia,0.00,,false
30f022d2-cb38-4214-a7f1-086cc12384f0,DESPESA,2026-05-01,3581.66,terceirizados,Salário Operador Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:32.139948+00,,false,terceirizados,,8,,cabralia,0.00,,false
30fb89f6-5e95-4a0b-ad1f-aec84d8f75f7,DESPESA,2026-06-01,3581.66,terceirizados,Salário Operador Prancha Ronaldo/Sid,,CONFIRMADO,,,2025-12-03 16:18:32.211321+00,,false,terceirizados,,9,,cabralia,0.00,,false
320cdeb5-a555-4f87-8fae-de7364a26f17,DESPESA,2026-03-01,21000.00,terceirizados,Locação Caçamba 03 Felipe,,CONFIRMADO,,,2025-12-03 16:18:13.82693+00,,false,felipe_viatransportes,,6,,cabralia,0.00,,false
3240d166-60d3-4c24-9f0c-bf02e6629977,DESPESA,2026-06-01,2000.00,funcionario,Salário Encarregado,,CONFIRMADO,,,2025-12-03 16:18:34.0916+00,,false,now,,9,,cabralia,0.00,,false
32703421-67a7-4fd1-ad0a-f24d4d8586e8,DESPESA,2026-02-01,34272.00,impostos,Imposto Felipe,,CONFIRMADO,,,2025-12-03 16:18:35.633973+00,,false,imposto,,5,,cabralia,0.00,,false
32858303-22e4-4562-94a8-73c10300215d,DESPESA,2026-07-01,8000.00,terceirizados,Locação Trucado 02,,CONFIRMADO,,,2025-12-03 16:18:30.338354+00,,false,gestao,,10,,cabralia,0.00,,false
32df295f-46cc-45af-8b4e-bc41c12b0f3d,DESPESA,2026-04-01,22000.00,equipamentos,Locação Pá Carregadeira,,CONFIRMADO,c4ffceac-4dd7-4951-b478-6cb7f143416f,,2025-12-04 09:18:28.950186+00,,false,now,,7,,cabralia,0.00,,false
